actiune, timestamp
findById_licitatie||2026-06-04T11:27:47.686840200
save_lot||2026-06-04T11:27:47.712340600
update_produs||2026-06-04T11:27:47.719340900
findAll_licitatii||2026-06-04T11:27:51.739505800
findAll_produse||2026-06-04T11:27:53.050369500
findById_licitatie||2026-06-04T11:28:11.034524
save_lot||2026-06-04T11:28:11.071184900
update_produs||2026-06-04T11:28:11.076202600
findAll_produse||2026-06-04T11:28:15.035972600
findAll_licitatii||2026-06-04T11:28:24.750658
findById_licitatie||2026-06-04T11:28:27.075947500
findByEmail_utilizator||2026-06-04T11:28:59.071042500
findAll_licitatii||2026-06-04T11:29:01.541288800
findAll_licitatii||2026-06-04T11:29:10.879895400
findAll_licitatii||2026-06-04T11:29:12.605399300
findByEmail_utilizator||2026-06-04T11:34:09.613615300
findAll_produse||2026-06-04T11:35:19.608132500
actiune, timestamp
findByEmail_utilizator||2026-06-04T11:39:09.570855
findAll_produse||2026-06-04T11:39:17.865657900
findAll_licitatii||2026-06-04T11:39:23.348899300
findByLotId_oferta||2026-06-04T11:39:23.370668600
findByLotId_oferta||2026-06-04T11:39:23.379290
findByLotId_oferta||2026-06-04T11:39:23.386822300
findByLotId_oferta||2026-06-04T11:39:23.387802500
findAll_licitatii||2026-06-04T11:39:39.941707100
findById_licitatie||2026-06-04T11:39:41.911564600
findAll_licitatii||2026-06-04T11:43:04.658027600
findByLotId_oferta||2026-06-04T11:43:04.674536
findByLotId_oferta||2026-06-04T11:43:04.677672400
findByLotId_oferta||2026-06-04T11:43:04.684467300
findByLotId_oferta||2026-06-04T11:43:04.687476200
findAll_licitatii||2026-06-04T11:43:16.323591700
findById_licitatie||2026-06-04T11:43:17.137589
actiune, timestamp
findByEmail_utilizator||2026-06-04T11:43:40.536008600
findAll_licitatii||2026-06-04T11:43:44.193828100
findById_licitatie||2026-06-04T11:43:44.992311600
actiune, timestamp
findByEmail_utilizator||2026-06-04T11:45:23.009602600
findAll_licitatii||2026-06-04T11:45:25.150681400
findByLotId_oferta||2026-06-04T11:45:25.175282500
findByLotId_oferta||2026-06-04T11:45:25.178795600
findByLotId_oferta||2026-06-04T11:45:25.189189100
findByLotId_oferta||2026-06-04T11:45:25.190736300
findAll_licitatii||2026-06-04T11:45:26.894492200
findById_licitatie||2026-06-04T11:45:27.672542300
actiune, timestamp
findByEmail_utilizator||2026-06-04T11:50:28.963335
findByEmail_utilizator||2026-06-04T11:50:46.802440700
findAll_licitatii||2026-06-04T11:50:53.091931500
findByLotId_oferta||2026-06-04T11:50:53.125958600
findByLotId_oferta||2026-06-04T11:50:53.131086700
findByLotId_oferta||2026-06-04T11:50:53.140624700
findByLotId_oferta||2026-06-04T11:50:53.140624700
findAll_licitatii||2026-06-04T11:51:01.982273200
findById_licitatie||2026-06-04T11:51:06.255331300
update_licitatie||2026-06-04T11:51:06.275663300
update_lot||2026-06-04T11:51:06.290733500
update_lot||2026-06-04T11:51:06.296693400
findByEmail_utilizator||2026-06-04T11:51:52.027483100
findAll_licitatii||2026-06-04T11:51:54.674946300
findByLotId_oferta||2026-06-04T11:51:54.682094800
findByLotId_oferta||2026-06-04T11:51:54.691785300
findAll_licitatii||2026-06-04T11:52:00.841215700
findByLotId_oferta||2026-06-04T11:52:02.634482200
findByLotId_oferta||2026-06-04T11:52:02.639770700
findById_lot||2026-06-04T11:52:20.166612700
findByLotId_oferta||2026-06-04T11:52:20.173678300
findAll_licitatii||2026-06-04T11:52:25.306455500
findByLotId_oferta||2026-06-04T11:52:26.047495300
findByLotId_oferta||2026-06-04T11:52:26.047495300
findById_lot||2026-06-04T11:52:31.042171300
findByLotId_oferta||2026-06-04T11:52:31.044630
save_oferta||2026-06-04T11:52:31.074042100
findByClientId_oferta||2026-06-04T11:53:02.845526500
findById_lot||2026-06-04T11:53:02.852525400
findByLotId_oferta||2026-06-04T11:53:02.858523800
findByEmail_utilizator||2026-06-04T11:53:36.244241
findAll_licitatii||2026-06-04T11:53:38.918062300
findByLotId_oferta||2026-06-04T11:53:38.925097900
findByLotId_oferta||2026-06-04T11:53:38.927059200
findAll_licitatii||2026-06-04T11:53:49.057565100
findByLotId_oferta||2026-06-04T11:53:50.824428900
findByLotId_oferta||2026-06-04T11:53:50.826432100
findById_lot||2026-06-04T11:54:00.735665700
findByLotId_oferta||2026-06-04T11:54:00.737994100
save_oferta||2026-06-04T11:54:00.751028200
save_notificare||2026-06-04T11:54:00.760579600
actiune, timestamp
findByEmail_utilizator||2026-06-04T11:56:35.508434400
findByDestinatar_notificari||2026-06-04T11:56:40.580997900
findByClientId_oferta||2026-06-04T11:56:55.455872600
findById_lot||2026-06-04T11:56:55.460875600
findByLotId_oferta||2026-06-04T11:56:55.469872700
findAll_licitatii||2026-06-04T11:57:22.109288400
findByLotId_oferta||2026-06-04T11:57:22.941715300
findByLotId_oferta||2026-06-04T11:57:22.944741800
findById_lot||2026-06-04T11:57:30.830278600
findByLotId_oferta||2026-06-04T11:57:30.838291100
save_oferta||2026-06-04T11:57:30.868503900
save_notificare||2026-06-04T11:57:30.880507200
findByEmail_utilizator||2026-06-04T11:57:45.709715100
findByDestinatar_notificari||2026-06-04T11:57:52.133451400
findByEmail_utilizator||2026-06-04T11:58:12.864469400
findAll_licitatii||2026-06-04T11:58:29.065080300
findById_licitatie||2026-06-04T11:58:31.144178500
findById_lot||2026-06-04T11:58:31.163768
findByLotId_oferta||2026-06-04T11:58:31.168767100
update_lot||2026-06-04T11:58:31.179095200
save_tranzactie||2026-06-04T11:58:31.187113600
save_notificare||2026-06-04T11:58:31.193095800
save_notificare||2026-06-04T11:58:31.200095600
findById_lot||2026-06-04T11:58:31.200095600
findByLotId_oferta||2026-06-04T11:58:31.204095200
update_lot||2026-06-04T11:58:31.209783900
update_produs||2026-06-04T11:58:31.214652800
update_licitatie||2026-06-04T11:58:31.219669300
findByDestinatar_notificari||2026-06-04T11:58:50.593324600
findAll_tranzactii||2026-06-04T11:58:58.675467
findById_lot||2026-06-04T11:58:58.685470
findById_oferta||2026-06-04T11:58:58.690467100
